time_s,body_x_m,o1,o2,support_legs,LF_hip_rad,LF_lift_m,LF_contact,LF_foot_world_x_m,RM_hip_rad,RM_lift_m,RM_contact,RM_foot_world_x_m,LH_hip_rad,LH_lift_m,LH_contact,LH_foot_world_x_m,RF_hip_rad,RF_lift_m,RF_contact,RF_foot_world_x_m,LM_hip_rad,LM_lift_m,LM_contact,LM_foot_world_x_m,RH_hip_rad,RH_lift_m,RH_contact,RH_foot_world_x_m
0.5,0.03917333924845687,-0.03467028097038177,0.7935646008134745,3,-0.019068654533709976,0.023806938024404232,0,0.037266473795085873,-0.019068654533709976,0.023806938024404232,0,0.037266473795085873,-0.019068654533709976,0.023806938024404232,0,0.037266473795085873,0.019068654533709976,0.0,1,0.04108020470182786,0.019068654533709976,0.0,1,0.04108020470182786,0.019068654533709976,0.0,1,0.04108020470182786
0.55,0.04984774612758411,0.15940984410465908,0.7698764264763149,3,0.0876754142575625,0.023096292794289448,0,0.05861528755334036,0.0876754142575625,0.023096292794289448,0,0.05861528755334036,0.0876754142575625,0.023096292794289448,0,0.05861528755334036,-0.0876754142575625,0.0,1,0.04108020470182786,-0.0876754142575625,0.0,1,0.04108020470182786,-0.0876754142575625,0.0,1,0.04108020470182786
0.6000000000000001,0.062068534037122064,0.38160598791444006,0.7350928454518586,3,0.20988329335294206,0.022052785363555757,0,0.08305686337241627,0.20988329335294206,0.022052785363555757,0,0.08305686337241627,0.20988329335294206,0.022052785363555757,0,0.08305686337241627,-0.20988329335294206,0.0,1,0.04108020470182786,-0.20988329335294206,0.0,1,0.04108020470182786,-0.20988329335294206,0.0,1,0.04108020470182786
0.65,0.07347226297456529,0.5889465140497714,0.6847559674079505,3,0.3239205827273743,0.020542679022238514,0,0.10586432124730272,0.3239205827273743,0.020542679022238514,0,0.10586432124730272,0.3239205827273743,0.020542679022238514,0,0.10586432124730272,-0.3239205827273743,0.0,1,0.04108020470182786,-0.3239205827273743,0.0,1,0.04108020470182786,-0.3239205827273743,0.0,1,0.04108020470182786
0.7000000000000001,0.08119145890454285,0.7292955309584545,0.6171143371501941,3,0.40111254202714997,0.018513430114505822,0,0.12130271310725785,0.40111254202714997,0.018513430114505822,0,0.12130271310725785,0.40111254202714997,0.018513430114505822,0,0.12130271310725785,-0.40111254202714997,0.0,1,0.04108020470182786,-0.40111254202714997,0.0,1,0.04108020470182786,-0.40111254202714997,0.0,1,0.04108020470182786
0.75,0.08487972011411066,0.796354825677869,0.5355548708999173,3,0.43799515412282797,0.016066646126997517,0,0.12867923552639346,0.43799515412282797,0.016066646126997517,0,0.12867923552639346,0.43799515412282797,0.016066646126997517,0,0.12867923552639346,-0.43799515412282797,0.0,1,0.04108020470182786,-0.43799515412282797,0.0,1,0.04108020470182786,-0.43799515412282797,0.0,1,0.04108020470182786
0.8,0.08611016881731753,0.8187266202816302,0.4435716360435573,3,0.4502996411548967,0.013307149081306719,0,0.13114013293280719,0.4502996411548967,0.013307149081306719,0,0.13114013293280719,0.4502996411548967,0.013307149081306719,0,0.13114013293280719,-0.4502996411548967,0.0,1,0.04108020470182786,-0.4502996411548967,0.0,1,0.04108020470182786,-0.4502996411548967,0.0,1,0.04108020470182786
0.8500000000000001,0.08619591264379119,0.8202855989447879,0.3396492848920355,3,0.4511570794196334,0.010189478546761065,0,0.13131162058575452,0.4511570794196334,0.010189478546761065,0,0.13131162058575452,0.4511570794196334,0.010189478546761065,0,0.13131162058575452,-0.4511570794196334,0.0,1,0.04108020470182786,-0.4511570794196334,0.0,1,0.04108020470182786,-0.4511570794196334,0.0,1,0.04108020470182786
0.9,0.08573952742590024,0.8119876858922249,0.217363619004973,3,0.44659322724072376,0.00652090857014919,0,0.1303988501499726,0.44659322724072376,0.00652090857014919,0,0.1303988501499726,0.44659322724072376,0.00652090857014919,0,0.1303988501499726,-0.44659322724072376,0.0,1,0.04108020470182786,-0.44659322724072376,0.0,1,0.04108020470182786,-0.44659322724072376,0.0,1,0.04108020470182786
0.9500000000000001,0.0849221681537175,0.7971266082161754,0.06712680038345685,3,0.43841963451889654,0.0020138040115037052,0,0.12876413160560715,0.43841963451889654,0.0020138040115037052,0,0.12876413160560715,0.43841963451889654,0.0020138040115037052,0,0.12876413160560715,-0.43841963451889654,0.0,1,0.04108020470182786,-0.43841963451889654,0.0,1,0.04108020470182786,-0.43841963451889654,0.0,1,0.04108020470182786
1.0,0.0849221681537175,0.775086844925344,-0.11977095077736732,3,0.4262977647089392,0.0,1,0.12755194462461142,0.4262977647089392,0.0,1,0.12755194462461142,0.4262977647089392,0.0,1,0.12755194462461142,-0.4262977647089392,0.0035931285233210195,0,0.04229239168282359,-0.4262977647089392,0.0035931285233210195,0,0.04229239168282359,-0.4262977647089392,0.0035931285233210195,0,0.04229239168282359
1.05,0.08670047637381456,0.7427539681963065,-0.3388389808508295,3,0.4085146825079686,0.0,1,0.12755194462461142,0.4085146825079686,0.0,1,0.12755194462461142,0.4085146825079686,0.0,1,0.12755194462461142,-0.4085146825079686,0.010165169425524884,0,0.045849008123017704,-0.4085146825079686,0.010165169425524884,0,0.045849008123017704,-0.4085146825079686,0.010165169425524884,0,0.045849008123017704
1.1,0.08929121398288624,0.6956496480313673,-0.5535889098747611,3,0.38260730641725205,0.0,1,0.12755194462461142,0.38260730641725205,0.0,1,0.12755194462461142,0.38260730641725205,0.0,1,0.12755194462461142,-0.38260730641725205,0.016607667296242832,0,0.05103048334116104,-0.38260730641725205,0.016607667296242832,0,0.05103048334116104,-0.38260730641725205,0.016607667296242832,0,0.05103048334116104
1.1500000000000001,0.092838127899961,0.6311603040845529,-0.708908233658289,3,0.34713816724650415,0.0,1,0.12755194462461142,0.34713816724650415,0.0,1,0.12755194462461142,0.34713816724650415,0.0,1,0.12755194462461142,-0.34713816724650415,0.02126724700974867,0,0.05812431117531059,-0.34713816724650415,0.02126724700974867,0,0.05812431117531059,-0.34713816724650415,0.02126724700974867,0,0.05812431117531059
1.2000000000000002,0.09719921890921562,0.5518677402799236,-0.7880329603797027,3,0.303527257153958,0.0,1,0.12755194462461142,0.303527257153958,0.0,1,0.12755194462461142,0.303527257153958,0.0,1,0.12755194462461142,-0.303527257153958,0.02364098881139108,0,0.06684649319381983,-0.303527257153958,0.02364098881139108,0,0.06684649319381983,-0.303527257153958,0.02364098881139108,0,0.06684649319381983
1.25,0.10215272420814658,0.46180400757208806,-0.8166089882912551,3,0.25399220416464846,0.0,1,0.12755194462461142,0.25399220416464846,0.0,1,0.12755194462461142,0.25399220416464846,0.0,1,0.12755194462461142,-0.25399220416464846,0.02449826964873765,0,0.07675350379168175,-0.25399220416464846,0.02449826964873765,0,0.07675350379168175,-0.25399220416464846,0.02449826964873765,0,0.07675350379168175
1.3,0.10772386575253297,0.3605105249468807,-0.820942320905111,3,0.1982807887207844,0.0,1,0.12755194462461142,0.1982807887207844,0.0,1,0.12755194462461142,0.1982807887207844,0.0,1,0.12755194462461142,-0.1982807887207844,0.024628269627153327,0,0.08789578688045453,-0.1982807887207844,0.024628269627153327,0,0.08789578688045453,-0.1982807887207844,0.024628269627153327,0,0.08789578688045453
1.35,0.11422127163891131,0.24237587246727477,-0.8140975515866467,3,0.13330672985700112,0.0,1,0.12755194462461142,0.13330672985700112,0.0,1,0.12755194462461142,0.13330672985700112,0.0,1,0.12755194462461142,-0.13330672985700112,0.024422926547599397,0,0.1008905986532112,-0.13330672985700112,0.024422926547599397,0,0.1008905986532112,-0.13330672985700112,0.024422926547599397,0,0.1008905986532112
1.4000000000000001,0.1221491327254055,0.098232943621926,-0.800437658170735,3,0.0540281189920593,0.0,1,0.12755194462461142,0.0540281189920593,0.0,1,0.12755194462461142,0.0540281189920593,0.0,1,0.12755194462461142,-0.0540281189920593,0.02401312974512205,0,0.11674632082619957,-0.0540281189920593,0.02401312974512205,0,0.11674632082619957,-0.0540281189920593,0.02401312974512205,0,0.11674632082619957
1.4500000000000002,0.13202847274659874,-0.0813914203997693,-0.7799322213388268,3,-0.04476528121987312,0.0,1,0.12755194462461142,-0.04476528121987312,0.0,1,0.12755194462461142,-0.04476528121987312,0.0,1,0.12755194462461142,0.04476528121987312,0.023397966640164802,0,0.13650500086858605,0.04476528121987312,0.023397966640164802,0,0.13650500086858605,0.04476528121987312,0.023397966640164802,0,0.13650500086858605
1.5,0.14383210269295268,-0.29600287396984126,-0.7498797094244247,3,-0.16280158068341272,0.0,1,0.12755194462461142,-0.16280158068341272,0.0,1,0.12755194462461142,-0.16280158068341272,0.0,1,0.12755194462461142,0.16280158068341272,0.02249639128273274,0,0.16011226076129395,0.16280158068341272,0.02249639128273274,0,0.16011226076129395,0.16280158068341272,0.02249639128273274,0,0.16011226076129395
1.55,0.15592919956537976,-0.5159500898321514,-0.7058994079757774,3,-0.2837725494076833,0.0,1,0.12755194462461142,-0.2837725494076833,0.0,1,0.12755194462461142,-0.2837725494076833,0.0,1,0.12755194462461142,0.2837725494076833,0.021176982239273324,0,0.18430645450614808,0.2837725494076833,0.021176982239273324,0,0.18430645450614808,0.2837725494076833,0.021176982239273324,0,0.18430645450614808
1.6,0.16526205483392548,-0.6856383674420741,-0.644669062266841,3,-0.3771011020931408,0.0,1,0.12755194462461142,-0.3771011020931408,0.0,1,0.12755194462461142,-0.3771011020931408,0.0,1,0.12755194462461142,0.3771011020931408,0.019340071868005227,0,0.20297216504323956,0.3771011020931408,0.019340071868005227,0,0.20297216504323956,0.3771011020931408,0.019340071868005227,0,0.20297216504323956
1.6500000000000001,0.17033712145140453,-0.7779123059416926,-0.5678096036252239,3,-0.427851768267931,0.0,1,0.12755194462461142,-0.427851768267931,0.0,1,0.12755194462461142,-0.427851768267931,0.0,1,0.12755194462461142,0.427851768267931,0.017034288108756717,0,0.21312229827819762,0.427851768267931,0.017034288108756717,0,0.21312229827819762,0.427851768267931,0.017034288108756717,0,0.21312229827819762
1.7000000000000002,0.1723034538671863,-0.8136638044104523,-0.47964805367439334,3,-0.4475150924257488,0.0,1,0.12755194462461142,-0.4475150924257488,0.0,1,0.12755194462461142,-0.4475150924257488,0.0,1,0.12755194462461142,0.4475150924257488,0.0143894416102318,0,0.21705496310976116,0.4475150924257488,0.0143894416102318,0,0.21705496310976116,0.4475150924257488,0.0143894416102318,0,0.21705496310976116
